median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
3.6083,16,3295.0,565.0,2279.0,576.0,38.04,-121.34,11.894104711087111
4.7734,41,1676.0,263.0,757.0,255.0,34.21,-118.21,13.018781279423914
3.4955,15,2081.0,531.0,1617.0,561.0,33.77,-117.99,11.98854454800156
0.8691,18,549.0,143.0,249.0,136.0,38.78,-121.24,11.824087219587645
3.5586,33,1518.0,268.0,857.0,272.0,32.8,-116.92,11.985432208809083
2.6673,25,3208.0,1111.0,2843.0,1005.0,34.13,-118.26,12.292713537231938
1.3333,26,239.0,135.0,165.0,112.0,33.8,-118.23,12.141539457711714
4.7813,17,2649.0,386.0,1057.0,362.0,34.9,-120.37,12.697106701938823
2.478,16,4595.0,1341.0,2849.0,1197.0,33.17,-117.35,12.131354487250755
4.0556,37,106.0,18.0,27.0,12.0,34.01,-117.09,11.785247676408115
3.703,22,11016.0,3170.0,6664.0,2838.0,33.84,-118.36,12.797466684914909
4.3125,52,2492.0,415.0,1109.0,375.0,37.78,-122.19,12.010063844310778
2.7428,33,2138.0,567.0,1072.0,528.0,33.89,-118.29,12.249615734512616
5.2327,34,440.0,90.0,217.0,93.0,37.35,-121.74,13.122367377396328
4.485,30,2406.0,462.0,1753.0,456.0,33.81,-117.97,12.104045457048253
2.7468,14,4453.0,797.0,1817.0,685.0,41.54,-122.38,11.303450570483712
3.358,26,3977.0,1050.0,1720.0,935.0,34.1,-118.35,12.806284573911311
4.0451,27,3782.0,771.0,1742.0,751.0,34.4,-119.71,12.886896707401087
2.225,41,98.0,20.0,68.0,19.0,37.64,-122.42,12.26670197321789
3.5323,34,3573.0,662.0,1540.0,620.0,38.49,-121.45,11.60642491548422
1.0769,52,116.0,107.0,171.0,92.0,34.04,-118.24,11.630717389475995
2.7689,28,1992.0,531.0,1622.0,509.0,34.44,-119.82,12.337982098521458
3.0809,5,6660.0,1217.0,3012.0,1087.0,37.69,-120.86,11.874793899360316
2.0674,14,4985.0,1238.0,2517.0,954.0,34.2,-116.38,11.082157933374816
3.1,17,1042.0,210.0,650.0,215.0,32.8,-117.01,11.340962076644454
2.1101,34,2142.0,420.0,1056.0,382.0,40.78,-124.13,11.372524818667134
2.0658,30,1584.0,316.0,984.0,300.0,36.72,-119.87,11.12580604097884
3.1667,41,725.0,239.0,582.0,214.0,34.42,-119.7,12.80078251189375
6.9584,16,1767.0,268.0,1061.0,280.0,37.4,-121.87,12.770252288930184
6.5783,15,1875.0,316.0,890.0,316.0,33.69,-117.79,12.408200914579284
5.0224,52,866.0,205.0,587.0,171.0,37.73,-122.44,12.475721848739754
4.0556,9,1739.0,358.0,820.0,323.0,34.31,-118.45,12.114510931441728
6.617,14,7208.0,1012.0,3097.0,1014.0,33.08,-117.25,12.560949473827492
5.0782,28,2851.0,496.0,1287.0,496.0,33.94,-117.95,12.484086884722585
5.0052,44,1497.0,277.0,542.0,274.0,33.83,-118.18,12.681688621055793
1.1136,18,1524.0,354.0,1210.0,344.0,35.36,-118.99,10.774801838762809
4.2216,17,8482.0,1590.0,3362.0,1513.0,38.51,-121.54,12.29179611018331
2.3924,35,1107.0,227.0,573.0,210.0,37.73,-121.12,11.534696741439683
1.1875,17,1714.0,572.0,1590.0,568.0,34.06,-118.13,12.12215284831553
1.2024,36,1489.0,331.0,838.0,259.0,38.04,-121.9,11.40979579246376
4.125,32,691.0,151.0,926.0,148.0,33.74,-117.86,12.077676615757811
3.7973,4,5351.0,1210.0,2988.0,1101.0,34.12,-117.56,12.107913912447533
5.2987,18,6572.0,1105.0,3473.0,1067.0,34.32,-118.41,12.222934679005355
2.3971,24,2059.0,462.0,410.0,294.0,37.88,-122.08,11.506917452956234
4.2075,15,6093.0,1051.0,2415.0,997.0,38.5,-121.54,12.120520203776788
4.4958,19,2531.0,461.0,1206.0,429.0,38.92,-121.22,12.16837597044068
8.1111,13,1939.0,247.0,928.0,244.0,33.71,-117.77,12.847402710321576
1.9028,51,1590.0,414.0,949.0,392.0,37.8,-122.23,11.759011806144656
3.475,11,3213.0,634.0,1975.0,579.0,33.03,-116.9,12.026951960476095
5.5385,36,1035.0,196.0,475.0,205.0,37.39,-122.09,12.791080452981856
5.4155,5,5673.0,855.0,2592.0,797.0,33.01,-116.84,12.202069644200355
1.85,49,2120.0,483.0,1522.0,416.0,34.02,-118.3,11.66822691098345
2.3241,42,1743.0,388.0,889.0,341.0,38.11,-122.24,11.504903373867316
4.1023,45,2019.0,363.0,880.0,339.0,33.83,-118.17,12.289038768166744
5.2939,35,2707.0,446.0,1224.0,445.0,34.24,-118.49,12.405746935654452
0.9283,10,614.0,141.0,195.0,95.0,39.33,-120.17,11.663936936922068
5.6677,26,2342.0,383.0,1290.0,394.0,33.86,-118.02,12.30456412327217
4.7778,52,1565.0,315.0,637.0,297.0,37.77,-122.26,12.770820953805716
3.4107,35,1777.0,369.0,1158.0,353.0,32.72,-117.05,11.669937760751914
7.8774,15,1969.0,332.0,822.0,324.0,37.21,-122.09,12.88639037955819
6.8758,26,797.0,117.0,383.0,114.0,34.0,-117.84,12.444305774364985
3.3603,14,6788.0,1216.0,2866.0,1036.0,35.07,-120.56,12.543262481758047
3.1728,17,4032.0,814.0,1749.0,618.0,38.01,-121.79,11.896833207128452
4.8,21,2196.0,504.0,1215.0,477.0,33.8,-118.06,12.190456343334482
3.6429,28,1601.0,308.0,848.0,305.0,38.69,-121.41,11.56362808494399
4.2813,17,2385.0,372.0,1118.0,369.0,33.13,-117.05,12.042971193457888
5.1072,49,4438.0,803.0,1650.0,741.0,34.13,-118.14,13.080918272124212
2.6098,13,5451.0,1194.0,2957.0,1081.0,38.07,-122.24,11.998439434579147
6.0374,33,2064.0,299.0,813.0,303.0,37.59,-122.39,13.122367377396328
2.2448,40,1917.0,438.0,1021.0,383.0,33.94,-118.31,12.07254696717504
2.6146,43,524.0,93.0,302.0,93.0,36.73,-119.89,11.305913595583258
3.733,23,2846.0,516.0,1526.0,492.0,38.34,-122.69,12.004574385508691
2.1287,17,1475.0,403.0,943.0,363.0,38.95,-121.1,10.920546270529568
2.3906,22,2085.0,432.0,1133.0,402.0,39.42,-123.32,11.43605521971203
4.0556,49,2057.0,430.0,1103.0,414.0,34.1,-118.12,12.55179128779672
4.095,36,1660.0,301.0,1225.0,307.0,34.24,-118.44,12.122696471358964
3.7895,29,2172.0,435.0,1377.0,408.0,37.63,-122.1,12.105705199284085
5.815,34,2048.0,316.0,780.0,267.0,38.33,-122.26,12.734348131008748
2.8906,16,1743.0,333.0,652.0,322.0,32.85,-116.89,11.972253562968543
4.6905,52,3675.0,649.0,1553.0,639.0,37.98,-122.58,12.664449570844228
5.4791,35,1936.0,343.0,1008.0,346.0,33.86,-118.34,12.563400876030764
2.6,19,2228.0,559.0,2845.0,551.0,37.33,-121.85,12.059895922372384
2.8371,43,1233.0,306.0,1190.0,282.0,33.96,-118.2,11.991027463722103
3.4338,34,1411.0,292.0,1040.0,299.0,33.87,-117.9,12.181785075898826
3.4234,46,1846.0,383.0,867.0,336.0,33.79,-117.85,12.206077645517674
2.7778,32,1404.0,247.0,544.0,201.0,39.61,-120.08,11.196857635323791
4.125,19,3192.0,612.0,1317.0,594.0,37.94,-122.02,12.49538214300718
3.0465,17,5654.0,1085.0,2237.0,953.0,38.42,-120.72,11.878269721588795
3.4138,14,3998.0,711.0,1509.0,665.0,34.13,-117.2,11.749585258937907
3.1513,14,2647.0,524.0,989.0,479.0,34.14,-117.2,11.982935344196433
3.4015,21,1739.0,425.0,945.0,362.0,35.05,-118.0,11.367911253546788
3.1793,15,5923.0,1206.0,3943.0,1006.0,33.16,-117.18,11.982310152711182
2.1382,37,1997.0,436.0,1349.0,437.0,37.66,-122.08,12.023357011097826
3.8462,52,1627.0,280.0,565.0,259.0,37.85,-122.25,12.74315356270364
6.1407,52,3146.0,478.0,1143.0,455.0,37.79,-122.49,13.122367377396328
4.0109,8,2029.0,387.0,1000.0,364.0,38.16,-120.88,11.74325116281265
2.0432,18,2614.0,624.0,1181.0,616.0,38.59,-121.4,11.962732764429129
5.2818,35,2012.0,346.0,818.0,352.0,37.96,-122.52,12.709876675502672
0.9338,35,562.0,174.0,240.0,106.0,38.67,-121.39,11.630717389475995
1.7778,44,1338.0,366.0,1765.0,388.0,33.96,-118.24,11.60733523953139
3.6875,13,4859.0,1293.0,3351.0,1200.0,34.2,-118.4,12.263874463452428
1.9405,36,1256.0,270.0,910.0,255.0,36.86,-121.4,11.887250721636995
4.4356,3,2029.0,336.0,1003.0,340.0,36.83,-119.67,11.61999352194924
3.7232,33,1441.0,337.0,1233.0,331.0,33.76,-117.94,12.079380667837013
4.0556,20,4582.0,1124.0,2325.0,1040.0,37.65,-122.53,12.524530013005734
2.0968,23,1875.0,710.0,2555.0,657.0,34.19,-118.39,11.998439434579147
4.5096,30,1596.0,307.0,845.0,309.0,33.94,-117.94,12.392971211817237
5.154,24,3388.0,633.0,1627.0,585.0,37.31,-122.04,12.780157535035352
4.8088,19,3243.0,546.0,1334.0,515.0,38.66,-121.23,12.040614105490253
1.6607,16,255.0,73.0,85.0,38.0,39.71,-122.74,9.615805480084347
3.3669,23,2668.0,528.0,1510.0,524.0,32.81,-116.92,11.97603664577121
2.3456,12,1893.0,493.0,1054.0,389.0,34.13,-117.37,11.855102824953583
1.755,47,1486.0,335.0,765.0,329.0,40.8,-124.15,11.21318430646977
3.4598,11,3761.0,675.0,2374.0,673.0,37.0,-120.09,11.219909190927746
4.0965,23,4574.0,1423.0,1624.0,995.0,34.14,-118.32,13.122367377396328
6.5173,24,3678.0,567.0,1554.0,570.0,34.45,-119.81,12.718899265966332
4.3,41,3545.0,698.0,1221.0,651.0,34.15,-118.36,13.122367377396328
4.5486,52,1900.0,290.0,665.0,276.0,37.58,-122.37,13.122367377396328
2.1964,51,924.0,232.0,488.0,228.0,36.97,-122.03,12.3647886028875
3.1856,32,1078.0,207.0,555.0,197.0,37.68,-121.76,12.138334343884129
2.5156,32,696.0,151.0,443.0,144.0,37.83,-121.28,11.3655964644899
4.3958,52,144.0,63.0,1061.0,68.0,37.77,-122.4,12.323860125621126
4.4655,7,2810.0,464.0,1564.0,457.0,33.15,-117.12,12.116153408446742
8.798,10,4814.0,643.0,1808.0,588.0,33.63,-117.64,12.986775013521378
3.4375,34,2253.0,522.0,1262.0,511.0,34.1,-118.07,12.467671232325932
4.0987,37,3325.0,734.0,1468.0,692.0,37.58,-122.36,12.980802117227352
1.625,34,1911.0,497.0,1886.0,481.0,36.56,-119.61,10.87806606028079
5.5677,16,1499.0,232.0,918.0,239.0,34.03,-117.6,12.074830060158243
8.2831,22,17591.0,2604.0,6897.0,2492.0,33.75,-118.42,13.122367377396328
6.5261,10,9772.0,1308.0,3741.0,1242.0,38.4,-122.62,12.690660037852131
3.6321,40,2866.0,617.0,1305.0,589.0,37.91,-122.3,12.250572667806054
4.1429,37,880.0,154.0,369.0,155.0,34.17,-118.5,12.62346961830583
8.2436,44,2237.0,347.0,948.0,346.0,37.44,-122.18,13.122367377396328
5.0622,7,2611.0,395.0,482.0,159.0,39.35,-120.19,12.067390869565171
1.7225,50,1757.0,522.0,2080.0,488.0,34.04,-118.3,12.100717685412471
4.0049,37,1404.0,266.0,889.0,274.0,34.23,-118.4,12.154784614286667
3.625,37,934.0,231.0,587.0,230.0,34.19,-118.4,12.107913912447533
3.2847,35,1648.0,285.0,792.0,265.0,36.09,-119.56,11.07753193632009
2.3393,16,2668.0,516.0,915.0,362.0,40.82,-121.41,11.410903813540878
4.2917,38,2139.0,426.0,1138.0,412.0,33.95,-118.02,12.03706802344148
1.8917,43,1258.0,381.0,1276.0,358.0,34.0,-118.27,11.579658451506331
2.5568,44,617.0,131.0,378.0,135.0,37.75,-122.16,11.618194976487304
3.0962,38,1779.0,413.0,1061.0,400.0,37.68,-122.1,12.105705199284085
1.27,28,1729.0,419.0,929.0,370.0,41.41,-122.37,10.879951039444416
2.2926,17,3145.0,693.0,1560.0,647.0,39.2,-123.21,11.913719681428494
2.7284,24,3580.0,735.0,1959.0,731.0,38.27,-122.03,11.682676678340282
5.2319,38,2398.0,431.0,911.0,392.0,33.87,-118.4,13.122367377396328
2.4196,46,2038.0,534.0,1250.0,525.0,34.08,-118.32,12.788570348498682
4.1,2,718.0,98.0,119.0,50.0,34.16,-117.51,12.660331092405906
5.0519,38,1663.0,295.0,781.0,301.0,37.71,-122.08,12.33270970174018
2.785,36,2507.0,466.0,1227.0,474.0,36.77,-119.76,11.18859323930985
3.9615,45,2098.0,486.0,1343.0,481.0,34.02,-118.38,12.500982286072537
5.2769,18,2399.0,389.0,1131.0,391.0,38.36,-122.81,12.590998254919084
2.5313,42,814.0,216.0,773.0,208.0,34.02,-118.16,11.963370312187113
4.8226,18,4224.0,632.0,1907.0,641.0,38.66,-121.78,11.848690308590855
3.0882,14,4054.0,787.0,1581.0,579.0,34.95,-119.16,11.906324739459684
3.0833,34,483.0,131.0,291.0,157.0,37.52,-122.26,12.454107814022272
4.1064,16,3471.0,708.0,1769.0,691.0,33.86,-117.78,12.413497299759758
1.4871,27,1654.0,478.0,1141.0,420.0,38.03,-121.94,11.374823643830943
4.5812,18,5915.0,1000.0,2975.0,975.0,36.8,-121.64,12.449806748940391
2.4492,12,7184.0,1516.0,4862.0,1235.0,34.1,-117.39,11.550230883578887
3.087,46,2062.0,484.0,1522.0,469.0,34.21,-119.18,12.273268570141385
7.6486,17,6100.0,861.0,2771.0,866.0,33.93,-117.88,12.633628610612188
2.183,16,3730.0,827.0,1346.0,592.0,33.49,-116.6,11.63956692643747
4.8333,9,4759.0,924.0,1884.0,915.0,34.24,-118.63,12.532498153794986
3.2052,28,2790.0,748.0,1351.0,697.0,34.17,-118.39,12.555323599726982
4.1397,52,1845.0,336.0,1015.0,337.0,37.76,-122.48,12.710782606695746
3.2262,25,3301.0,678.0,994.0,306.0,37.21,-120.89,11.484536278461452
3.0882,40,1815.0,428.0,1807.0,413.0,33.81,-118.21,11.9873007744816
3.275,32,1489.0,306.0,774.0,267.0,34.58,-118.1,11.547336553476637
2.8788,38,3148.0,568.0,1378.0,537.0,36.35,-119.65,11.356283350762888
4.9464,43,1834.0,292.0,997.0,295.0,33.93,-118.31,11.92039522907888
2.5644,31,1607.0,336.0,817.0,307.0,35.35,-119.04,11.19822841866684
4.4306,21,4192.0,752.0,2101.0,710.0,32.78,-116.92,11.977294499661248
10.4519,43,1028.0,145.0,394.0,149.0,34.05,-118.4,13.122367377396328
1.608,34,1336.0,345.0,1009.0,311.0,34.09,-117.31,11.207771646606409
5.3398,36,2535.0,451.0,1390.0,436.0,37.66,-122.46,12.471896304003636
5.9919,16,7077.0,1179.0,3502.0,1148.0,37.52,-122.44,12.751592406792703
4.2654,8,10110.0,1761.0,5804.0,1703.0,33.93,-117.25,11.832113471896832
2.4012,18,8606.0,1678.0,5303.0,1644.0,37.37,-120.5,11.286037411751035
1.6888,44,1582.0,544.0,1998.0,515.0,34.04,-118.2,11.736077016252436
6.4271,34,1256.0,178.0,460.0,174.0,37.98,-122.49,13.020775735499
6.115,19,2500.0,331.0,1027.0,327.0,33.68,-117.78,12.662234036516644
3.0357,33,1430.0,344.0,1165.0,328.0,34.08,-118.09,12.235636302128867
2.1013,9,3360.0,833.0,2041.0,810.0,38.02,-121.95,11.51991100914394
9.2463,39,3008.0,386.0,1240.0,370.0,34.22,-118.21,13.122367377396328
6.6207,16,3491.0,502.0,1496.0,509.0,33.84,-117.75,12.508031074119511
1.6731,41,1425.0,372.0,1803.0,353.0,33.99,-118.24,11.38737357979909
2.875,41,1524.0,393.0,1176.0,375.0,34.19,-118.34,12.167337014705431
2.4786,14,1508.0,347.0,1679.0,345.0,36.49,-120.22,10.933124826700707
5.2325,16,4428.0,745.0,1525.0,682.0,33.63,-117.7,12.566543874451872
4.693,11,5785.0,1035.0,2760.0,985.0,34.23,-119.01,12.355358654868867
2.2222,35,1468.0,298.0,1168.0,261.0,33.93,-117.4,11.305913595583258
2.5476,25,1374.0,297.0,657.0,288.0,38.45,-120.88,11.49171204297103
4.5,18,2021.0,353.0,912.0,329.0,38.46,-122.91,12.43679143216212
2.875,20,1888.0,411.0,826.0,396.0,38.25,-122.62,12.150036542839864
3.7404,52,1388.0,271.0,735.0,239.0,34.14,-118.22,12.419977652611005
4.6587,36,2241.0,419.0,1743.0,448.0,34.05,-117.92,11.994740316298904
2.3333,25,2718.0,504.0,1257.0,465.0,36.8,-119.75,11.41422052949775
2.4925,28,3069.0,864.0,1932.0,835.0,33.92,-118.13,12.085039960478053
1.5714,31,2023.0,469.0,1073.0,436.0,39.5,-121.57,10.93490891666386
5.0969,4,7999.0,1611.0,3596.0,1396.0,38.06,-122.32,12.067965083912192
5.2039,24,3422.0,596.0,1763.0,601.0,34.4,-119.51,12.615865044064096
2.5701,52,2038.0,629.0,2007.0,596.0,37.76,-122.42,12.493883459694384
3.5588,50,2159.0,437.0,1111.0,417.0,37.78,-122.48,12.755352342502276
7.3561,35,1172.0,184.0,512.0,175.0,37.34,-122.07,13.122367377396328
4.0893,35,1928.0,360.0,1056.0,366.0,33.94,-117.97,12.281648468435115
1.9718,32,2167.0,421.0,1301.0,394.0,35.4,-119.47,11.153403615295405
1.5147,44,1481.0,329.0,999.0,315.0,33.95,-118.26,11.457423325808625
4.5,11,2786.0,480.0,1250.0,450.0,33.36,-117.24,12.313136210176474
5.6902,5,7138.0,1227.0,2623.0,1139.0,38.69,-121.17,12.4016435409078
4.4306,52,2203.0,430.0,1238.0,403.0,34.09,-118.15,12.327409359385856
2.5938,45,593.0,133.0,481.0,128.0,34.07,-118.09,12.202571523749764
5.3774,22,3650.0,527.0,1637.0,520.0,37.38,-121.79,12.693427984358877
3.7731,38,1878.0,338.0,710.0,342.0,38.57,-121.42,11.991647230585656
2.1139,40,2936.0,732.0,2024.0,676.0,34.07,-117.31,11.16903981679311
8.2374,30,3652.0,499.0,978.0,462.0,32.85,-117.26,13.122367377396328
3.8958,33,1176.0,211.0,529.0,217.0,39.13,-123.23,11.87757552297847
4.1181,36,878.0,167.0,499.0,179.0,34.21,-118.57,12.15688765342645
2.4286,23,207.0,45.0,171.0,50.0,36.18,-119.63,11.51293546492023
4.7547,14,11635.0,2055.0,6443.0,2009.0,34.11,-117.58,11.967821801563453
2.5125,5,3088.0,711.0,1415.0,641.0,33.98,-117.89,12.12541016250223
4.275,35,1852.0,358.0,1414.0,347.0,34.08,-118.01,12.06451484156046
3.875,46,52.0,13.0,59.0,13.0,33.12,-117.11,12.206077645517674
2.59,45,2462.0,509.0,1587.0,450.0,37.74,-122.4,12.263402433573614
3.6182,27,2295.0,424.0,1252.0,350.0,37.44,-120.75,11.72157244693173
5.5357,40,2085.0,329.0,796.0,339.0,37.91,-122.29,12.519791548657462
8.0095,52,1213.0,194.0,503.0,194.0,34.06,-118.39,13.122367377396328
1.7298,52,1788.0,449.0,1156.0,418.0,36.75,-119.8,10.975088291957388
2.9451,7,8489.0,1673.0,5807.0,1575.0,37.62,-120.97,11.758229645621093
3.1815,19,2512.0,509.0,1856.0,537.0,36.93,-121.79,12.150036542839864
2.4117,16,3049.0,609.0,1675.0,618.0,38.35,-122.72,11.998439434579147
1.7841,34,1841.0,354.0,1019.0,356.0,37.03,-120.61,11.119897691565695
2.9417,39,2196.0,582.0,1165.0,538.0,34.1,-118.29,12.44588057164006
4.4636,42,1273.0,309.0,1203.0,348.0,33.9,-118.29,11.995357787034976
2.9196,33,2557.0,578.0,1715.0,530.0,34.09,-118.08,12.249136924251182
3.8512,17,1973.0,516.0,1112.0,501.0,33.83,-118.06,12.006407555388575
2.181,36,1625.0,490.0,2003.0,478.0,34.04,-118.2,11.8995542787321
1.5565,35,1627.0,838.0,3013.0,791.0,34.05,-118.28,11.934926432385152
4.3846,46,2559.0,506.0,1562.0,498.0,37.71,-122.45,12.508400690203496
1.7217,16,2134.0,643.0,1555.0,560.0,33.22,-117.22,12.07254696717504
8.9172,34,3561.0,497.0,1336.0,501.0,37.39,-122.12,13.122367377396328
4.5147,34,1138.0,205.0,541.0,180.0,38.39,-122.87,12.511352710974496
3.8056,29,2205.0,366.0,1072.0,345.0,36.83,-119.91,12.016128107502665
5.0145,21,9807.0,1614.0,4199.0,1554.0,34.23,-119.04,12.4155269248542
1.7639,21,2400.0,485.0,1109.0,443.0,41.81,-122.53,10.922352923113982
1.7778,30,1465.0,439.0,862.0,425.0,37.87,-122.27,12.501726607862306
3.8571,36,1514.0,258.0,665.0,278.0,32.79,-117.19,12.36777048802826
10.8045,44,533.0,90.0,291.0,97.0,34.06,-118.42,13.122367377396328
4.0208,36,1488.0,313.0,1221.0,296.0,34.24,-118.43,12.051761119434516
2.5461,34,1428.0,335.0,1272.0,319.0,37.96,-122.35,11.44999631476691
2.0785,36,1356.0,314.0,1469.0,300.0,33.92,-118.19,11.847975261832088
2.6042,52,852.0,262.0,389.0,249.0,32.74,-117.16,12.323860125621126
3.2452,17,5199.0,1023.0,2036.0,890.0,38.58,-122.83,12.036475785297062
2.9081,36,2252.0,468.0,1117.0,442.0,36.77,-119.82,11.091346218718432
2.0417,24,3127.0,674.0,1015.0,448.0,39.08,-122.86,11.274680966120778
4.3281,19,3866.0,775.0,1554.0,703.0,32.8,-117.03,12.301387370778713
3.2448,20,5756.0,1477.0,4031.0,1369.0,34.21,-118.44,12.30682706941576
2.3912,34,3437.0,696.0,1783.0,608.0,35.16,-119.45,10.876177521259402
4.1947,26,3179.0,703.0,2142.0,639.0,37.53,-121.98,12.313585343581137
1.7062,45,1750.0,371.0,847.0,354.0,37.26,-121.0,11.256754979390998
3.0737,45,2142.0,431.0,1318.0,431.0,37.95,-122.35,11.622685289462678
2.9708,27,2533.0,518.0,1371.0,461.0,36.04,-120.14,11.017004873924424
5.8178,27,2019.0,335.0,1020.0,351.0,37.27,-121.88,12.496504683358769
3.008,7,2837.0,776.0,2287.0,736.0,34.15,-118.27,12.34148164933907
4.0,16,2542.0,498.0,1022.0,494.0,33.66,-117.8,12.316723641882955
3.3929,31,2447.0,465.0,1313.0,352.0,37.21,-120.24,11.4489307959183
1.6964,28,1444.0,508.0,2145.0,437.0,34.19,-119.17,12.07254696717504
1.2188,37,196.0,74.0,194.0,68.0,34.13,-118.26,12.295917919903433
3.8019,13,5383.0,1070.0,1880.0,796.0,35.55,-121.14,12.510615522357211
4.6042,31,1252.0,225.0,714.0,226.0,33.84,-117.98,12.30456412327217
9.5271,16,7681.0,946.0,2777.0,908.0,37.84,-122.0,13.122367377396328
2.825,41,1582.0,399.0,1159.0,378.0,34.22,-118.44,12.035290255730404
4.5187,16,1050.0,245.0,722.0,228.0,37.38,-121.87,12.004574385508691
3.443,18,8076.0,1789.0,5325.0,1707.0,33.99,-117.9,12.05467400868968
2.706,19,1673.0,318.0,1298.0,343.0,36.22,-119.37,11.07907631432006
1.4688,16,319.0,68.0,212.0,67.0,33.99,-116.79,11.407576060361786
8.7382,34,1559.0,243.0,600.0,242.0,37.36,-122.22,13.122367377396328
10.4415,7,4907.0,577.0,1883.0,556.0,33.54,-117.71,13.025414054939375
8.634,48,1550.0,253.0,641.0,276.0,37.9,-122.56,13.046563821483025
4.2589,8,1801.0,380.0,684.0,350.0,37.99,-121.36,11.812296455066814
2.9018,52,610.0,145.0,281.0,132.0,37.85,-122.28,11.690242855114947
2.7569,21,4460.0,930.0,2657.0,839.0,34.08,-117.42,11.755879486687116
5.9441,15,1176.0,166.0,485.0,171.0,38.36,-122.01,12.337982098521458
3.3984,36,2112.0,374.0,829.0,368.0,40.78,-124.15,11.407576060361786
5.0,37,1516.0,344.0,983.0,347.0,34.19,-118.44,12.403286919899765
4.3281,52,974.0,190.0,403.0,181.0,36.62,-121.92,12.373707715234994
3.129,48,2835.0,728.0,1674.0,684.0,37.78,-122.48,12.83468397161566
2.6875,45,792.0,203.0,872.0,188.0,34.02,-118.21,11.772987080375044
3.4299,28,4175.0,796.0,2032.0,830.0,38.62,-121.35,12.00762780434872
11.1978,32,8041.0,1141.0,2768.0,1106.0,34.1,-118.47,13.122367377396328
4.675,34,1396.0,245.0,661.0,261.0,33.88,-117.9,12.280256686219182
1.6111,13,335.0,89.0,247.0,77.0,37.8,-121.22,11.21318430646977
2.5639,47,2313.0,536.0,779.0,442.0,38.54,-121.49,11.719947764402807
2.2423,17,10145.0,2306.0,4776.0,1749.0,33.67,-117.38,11.795099898183592
3.2708,35,3259.0,967.0,2003.0,920.0,33.95,-118.38,12.899222326086994
4.0833,42,2462.0,543.0,857.0,482.0,34.11,-118.32,12.981723349624996
6.5338,13,2644.0,422.0,1197.0,399.0,33.1,-117.28,12.498372788261827
2.25,33,1955.0,398.0,1412.0,397.0,36.2,-119.36,10.849356503939038
4.5523,52,3257.0,735.0,1045.0,620.0,37.8,-122.44,13.122367377396328
3.125,33,1064.0,174.0,434.0,147.0,39.15,-122.2,11.58989576532275
3.1042,44,1886.0,399.0,1167.0,372.0,33.8,-118.15,12.300477870531845
7.7684,13,4595.0,567.0,1643.0,544.0,33.04,-117.01,12.800230637022889
4.6923,39,3184.0,593.0,1188.0,572.0,38.53,-121.5,12.165255859329688
11.2185,52,2980.0,366.0,967.0,359.0,34.07,-118.32,13.122367377396328
3.6451,32,6365.0,1784.0,2767.0,1698.0,34.03,-118.5,12.85657586028776
3.5172,35,1683.0,347.0,1242.0,335.0,33.8,-117.86,12.15688765342645
2.9667,42,1811.0,345.0,856.0,352.0,34.15,-117.29,11.48247656671073
4.2357,11,1430.0,292.0,921.0,294.0,33.14,-117.08,11.98854454800156
5.5224,23,2179.0,423.0,1338.0,406.0,34.19,-118.87,12.391310778311764
6.0648,36,1451.0,224.0,608.0,246.0,33.97,-118.01,12.580394463425137
3.7454,33,2318.0,464.0,1904.0,451.0,34.02,-117.74,11.664796405307865
6.1195,16,3853.0,541.0,1726.0,497.0,34.12,-117.66,12.433610527614848
3.2305,35,1380.0,248.0,730.0,264.0,34.08,-117.34,11.447864140528155
1.1553,12,2289.0,611.0,919.0,540.0,38.54,-122.81,11.844392338493028
5.2549,28,2043.0,430.0,1108.0,452.0,33.65,-117.9,12.475339952160343
3.5129,25,2336.0,406.0,1172.0,408.0,38.71,-121.44,11.524863917209606
1.8365,43,906.0,240.0,458.0,205.0,32.79,-117.25,12.702599527794307
4.6591,20,1257.0,201.0,551.0,186.0,34.65,-118.14,12.417957049864937
2.1912,23,790.0,137.0,365.0,152.0,39.8,-121.57,11.654433707761807
1.0467,33,1591.0,466.0,1000.0,418.0,38.61,-121.44,11.157692338256169
5.097,33,1518.0,302.0,831.0,268.0,37.61,-122.03,12.147388951394372
5.1909,16,2175.0,327.0,1037.0,326.0,32.99,-117.09,12.21305322449757
8.7604,17,2524.0,332.0,771.0,317.0,32.79,-117.06,12.712290670597714
6.1004,35,3040.0,520.0,1374.0,518.0,37.51,-122.29,12.963135497046782
2.9375,35,3478.0,730.0,1885.0,673.0,33.9,-118.12,12.238060533986513
2.2368,38,1400.0,376.0,1139.0,315.0,34.03,-118.36,11.695255355062796
